,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
1981,FDG20,OUT027,4558.549665269865
1982,FDV16,OUT027,1397.2631477910427
1983,FDI32,OUT017,2133.9023669067897
1984,FDJ32,OUT049,944.5817250269359
1985,FDN39,OUT018,2382.5427487650904
1986,FDY34,OUT017,2833.4034520145483
1987,FDC14,OUT035,654.0628776015955
1988,FDA55,OUT017,4016.0374594435207
1989,FDZ50,OUT010,465.2256316719777
1990,DRG13,OUT049,2703.727640602548
1991,FDP01,OUT013,2249.9151428295013
1992,NCG54,OUT017,2858.8580696664008
1993,FDM13,OUT045,1871.6901766041983
1994,NCO18,OUT027,4681.796026371767
1995,NCW41,OUT013,2582.373163632922
1996,FDM52,OUT027,3932.9333758857824
1997,NCF55,OUT035,636.8170577865983
1998,FDT09,OUT046,2244.2831480826594
1999,NCM19,OUT035,1812.7578172571689
2000,FDW12,OUT018,2186.430139338092
2001,FDP15,OUT019,576.5259025417831
2002,FDK36,OUT045,757.8867296857865
2003,FDZ25,OUT035,3034.364494661578
2004,NCW06,OUT049,3300.1222891244083
2005,FDW60,OUT046,2859.9166861310987
2006,DRC49,OUT013,2446.995167009776
2007,NCT17,OUT035,3174.0808166440365
2008,NCN06,OUT018,2432.8949642331363
2009,FDC45,OUT013,2846.1927454135703
2010,DRJ47,OUT019,424.6940740935066
2011,NCF06,OUT045,3949.311055414809
2012,FDE21,OUT010,251.18922085704392
2013,DRG27,OUT013,628.7281199981176
2014,FDW40,OUT049,2265.8717016564337
2015,NCO53,OUT046,3129.738274534588
2016,FDE23,OUT049,767.696081224815
2017,FDQ16,OUT046,1734.0799070376295
2018,FDS26,OUT045,3778.721551691614
2019,FDZ13,OUT010,126.77685485965456
2020,FDS14,OUT049,2438.64205150942
2021,FDC10,OUT045,1835.4308255106587
2022,FDY16,OUT049,3229.1804540535545
2023,FDJ20,OUT035,1958.3578285196731
2024,FDV43,OUT035,670.1337457408233
2025,FDZ32,OUT027,2629.657530093123
2026,FDR23,OUT046,2759.336664766433
2027,FDN24,OUT035,776.801112087658
2028,FDE34,OUT027,4986.580128146715
2029,FDU31,OUT013,3665.53255586134
2030,FDW33,OUT018,1348.4061300130772
2031,FDU26,OUT046,1971.4550597644202
2032,FDE20,OUT027,4134.3809005178455
2033,NCW05,OUT035,1730.713110508865
2034,FDB22,OUT018,2411.452104866401
2035,FDO56,OUT046,1923.1408227011561
2036,FDA19,OUT027,3556.4156726555457
2037,DRI39,OUT045,821.9815678964213
2038,FDH52,OUT018,723.9227174386341
2039,FDZ50,OUT035,3305.057780228154
2040,NCN42,OUT035,2638.5463468885528
2041,FDB53,OUT013,2561.822893360234
2042,DRG11,OUT017,1813.9320910331785
2043,DRK11,OUT027,3950.5934522279513
2044,FDQ60,OUT017,2004.3434487118232
2045,FDT36,OUT017,613.0180446056207
2046,DRG25,OUT018,2721.589696750976
2047,DRJ23,OUT046,3236.0552557720353
2048,FDG05,OUT035,2637.397609444894
2049,NCK06,OUT018,1850.1995552948515
2050,FDU52,OUT017,2410.7914635441834
2051,FDW07,OUT018,1144.794591169304
2052,NCM17,OUT045,739.3530593114339
2053,FDA22,OUT045,2805.8765105299694
2054,NCA41,OUT018,2899.3044741406156
2055,FDF38,OUT035,669.5724213211778
2056,FDH52,OUT046,949.0658123417858
2057,FDY58,OUT019,526.5150227679095
2058,FDZ16,OUT045,3058.173352127496
2059,NCM18,OUT017,959.6819142259919
2060,FDA22,OUT018,2429.714817867162
2061,NCJ43,OUT035,2765.5477330189165
2062,FDI34,OUT027,5838.97366168648
2063,FDG56,OUT046,970.9136611876784
2064,FDS34,OUT046,1901.638013466912
2065,DRC01,OUT035,834.5861208400909
2066,FDQ04,OUT035,675.7171613605053
2067,FDK04,OUT035,820.2817761122262
2068,FDT51,OUT049,1829.8089139633428
2069,FDV26,OUT017,3189.8863728924857
2070,FDS04,OUT049,2230.8226397767676
2071,FDW43,OUT018,3301.6104729777976
2072,FDQ28,OUT010,379.2154321128089
2073,NCK06,OUT017,2133.4777152223924
2074,FDS23,OUT018,2020.5190565449157
2075,FDZ36,OUT019,560.2514908845353
2076,FDE56,OUT018,720.2941693705163
2077,FDW10,OUT027,4938.883600556386
2078,NCN14,OUT045,3020.0822790332895
2079,NCQ18,OUT045,1649.0429376531445
2080,FDW08,OUT017,1654.4991672797955
2081,FDU43,OUT035,3841.7387435424143
2082,FDR33,OUT010,250.43886256302838
2083,FDM24,OUT010,400.3265924198076
2084,NCZ05,OUT046,1698.1058350913547
2085,NCV41,OUT035,1804.0502549756231
2086,FDV11,OUT018,2574.203664262588
2087,NCY05,OUT035,642.5852797975365
2088,FDV44,OUT018,2807.262459878638
2089,FDW32,OUT049,1297.4467913073413
2090,NCU18,OUT027,3686.6286802153218
2091,NCC43,OUT035,4061.4701633144073
2092,FDW19,OUT013,1702.521867706816
2093,FDN31,OUT035,3189.995195834347
2094,FDI48,OUT045,760.3809154027808
2095,FDS24,OUT017,1347.5229623324822
2096,FDF46,OUT049,2114.3100040465943
2097,DRG23,OUT017,2392.580120067848
2098,FDG14,OUT018,2221.9706592586517
2099,NCY30,OUT049,3101.905912754215
2100,FDO28,OUT018,1800.2948378866238
2101,DRD24,OUT035,2262.812949060616
2102,FDI33,OUT049,1402.0633980544453
2103,FDN32,OUT046,3078.30846081958
2104,FDR16,OUT045,3704.307716913162
2105,FDF26,OUT046,2410.5247571661325
2106,NCN29,OUT018,664.9700356717888
2107,FDE20,OUT045,2880.1490372077537
2108,FDA46,OUT046,3129.372037521692
2109,FDU28,OUT045,3067.4259700035473
2110,FDQ48,OUT045,1608.725791659093
2111,FDV36,OUT013,2195.913339745253
2112,FDR14,OUT018,666.7412707275295
2113,FDP23,OUT017,3590.5458902747855
2114,FDP56,OUT013,715.3934316856328
2115,FDK48,OUT010,202.036083472814
2116,FDR48,OUT046,2418.194619754725
2117,NCY29,OUT049,847.8904418747906
2118,FDM22,OUT018,694.8398769615419
2119,DRJ01,OUT013,2478.0445537531036
2120,FDZ43,OUT045,4059.9476611868195
2121,FDV03,OUT035,2712.7357055362077
2122,FDX11,OUT027,4943.742909259104
2123,NCA41,OUT027,5541.136903546023
2124,FDE38,OUT017,2541.9504099174815
2125,FDI27,OUT018,675.181383934832
2126,FDN32,OUT013,3101.4843054196735
2127,NCN43,OUT017,2138.6717532926814
2128,FDB47,OUT027,5649.672637966857
2129,FDV03,OUT017,2688.3606956340955
2130,NCN30,OUT045,1587.8245923998375
2131,NCV54,OUT010,255.0441245600202
2132,FDV07,OUT013,1701.985347643188
2133,FDP07,OUT049,3055.33228000105
2134,FDK48,OUT018,803.4597891234575
2135,FDM15,OUT019,368.4629399047943
2136,FDY19,OUT027,2912.23419729268
2137,FDK46,OUT046,4058.8139258054066
2138,FDY11,OUT045,1092.1198768564745
2139,FDH09,OUT046,805.7388961461362
2140,FDO08,OUT027,4135.880648360915
2141,FDU14,OUT013,3955.67676019161
2142,FDD22,OUT027,2851.1237343940134
2143,FDM27,OUT017,2720.039718029215
2144,FDL02,OUT027,2703.911513127609
2145,NCA17,OUT035,2533.3701770313364
2146,FDE38,OUT019,472.88140373069854
2147,NCG07,OUT049,3277.4900804781932
2148,DRC27,OUT013,3866.3741366132294
2149,FDA27,OUT035,3766.144532833818
2150,FDW40,OUT045,2222.1214236637848
2151,DRI11,OUT013,2004.566843701076
2152,FDN50,OUT046,1544.3374489519558
2153,FDR12,OUT046,2876.656362110882
2154,FDT34,OUT027,2848.845534885959
2155,FDW11,OUT035,973.9732875803506
2156,NCO30,OUT027,4811.174392089278
2157,FDZ34,OUT017,3540.478098377727
2158,FDU45,OUT017,1915.4901100873412
2159,NCD42,OUT035,638.6065694952736
2160,FDX25,OUT045,3024.0094116891587
2161,NCR29,OUT046,847.7343981051135
2162,FDX43,OUT019,510.41303884498535
2163,FDB04,OUT010,230.04299991776793
2164,FDR49,OUT027,1426.2720335735255
2165,FDS39,OUT018,1921.8811181655808
2166,FDW58,OUT045,1642.4849802602841
2167,FDG22,OUT019,129.12958260370283
2168,FDG31,OUT017,964.2844643986946
2169,NCV53,OUT027,5810.678852674219
2170,DRJ37,OUT035,2556.555487629435
2171,FDV07,OUT035,1748.7930554930374
2172,FDW52,OUT018,2305.2795963439344
2173,FDT15,OUT045,3050.069535135227
2174,FDD02,OUT018,1749.3133316281505
2175,FDM16,OUT035,1111.712356526939
2176,NCE55,OUT046,2716.678018340058
2177,FDB57,OUT018,3205.2305313270494
2178,FDQ04,OUT013,659.0364249670165
2179,FDQ47,OUT019,127.79285293773646
2180,FDY14,OUT019,574.6207906453228
2181,DRK37,OUT017,3157.5634672020137
2182,FDO25,OUT017,3573.619691560407
2183,FDL57,OUT046,4105.752868386307
2184,NCK29,OUT018,1844.1373872633633
2185,FDK46,OUT027,5917.754692711169
2186,NCB43,OUT010,486.57533329436154
2187,DRE01,OUT027,5923.351653429479
2188,FDC46,OUT018,2808.832364397778
2189,FDQ23,OUT045,1732.0929759214937
2190,FDX38,OUT049,776.6774340488815
2191,FDG60,OUT018,3286.2595006217202
2192,FDW55,OUT017,4028.987907805442
2193,FDP39,OUT013,684.299645117823
2194,FDB20,OUT018,1076.2469507670783
2195,FDV21,OUT017,2145.8277019702005
2196,FDZ02,OUT013,1475.8951048619579
2197,FDP19,OUT027,3596.922389901275
2198,FDA38,OUT035,3734.932553219226
2199,FDH22,OUT045,2006.217347554189
2200,DRM11,OUT045,4101.197162130306
2201,FDO12,OUT027,5471.420410190171
2202,FDT14,OUT049,2023.3660004127812
2203,FDW34,OUT010,501.23056274460635
2204,FDG04,OUT027,4884.579664255166
2205,FDW59,OUT018,1116.788365094735
2206,FDR33,OUT018,1342.2828106089914
2207,FDP32,OUT013,2109.472303589662
2208,FDL13,OUT027,5985.547857199991
2209,FDD22,OUT013,1954.9793270528432
2210,FDV40,OUT027,1634.3656123274643
2211,NCD55,OUT046,682.4810595195403
2212,FDQ20,OUT010,123.35794143361908
2213,FDD28,OUT045,815.7740625227841
2214,FDC39,OUT045,3738.1911564070424
2215,NCR17,OUT049,2035.2904845148482
2216,DRO35,OUT018,1721.045572434939
2217,FDF40,OUT049,3839.8864585386664
2218,FDR31,OUT018,2169.528603913342
2219,NCQ41,OUT017,3034.865293856298
2220,FDP38,OUT046,777.5532722693195
2221,NCU54,OUT027,5732.402377605335
2222,FDG22,OUT018,628.4879462209504
2223,DRK59,OUT013,3802.73917674426
2224,FDC37,OUT046,1801.626698913247
2225,NCO42,OUT013,2398.141171248922
2226,NCT42,OUT017,2369.026329204647
2227,FDX27,OUT035,1491.4369878307086
2228,FDV40,OUT018,835.8665733337276
2229,FDT45,OUT027,1500.696098531595
2230,FDS47,OUT019,249.97305590264884
2231,FDR45,OUT035,3986.637335779169
2232,FDB03,OUT045,3824.405270743181
2233,FDO49,OUT035,738.6930454682849
2234,FDU60,OUT027,4059.250109821501
2235,FDB26,OUT018,681.917741995812
2236,FDB46,OUT017,3690.1514353099424
2237,FDQ37,OUT019,511.3085007161188
2238,FDN03,OUT017,4143.783192633303
2239,NCX30,OUT045,4021.006454094849
2240,FDK32,OUT019,372.20551604546347
2241,DRM47,OUT013,3237.2901176272617
2242,NCO02,OUT046,1081.4245662752871
2243,FDP04,OUT013,1007.829653872029
2244,NCO43,OUT049,1806.833563058158
2245,FDD59,OUT013,1333.5228438791885
2246,FDQ10,OUT017,2926.5125255545527
2247,FDW45,OUT035,2741.3365767508512
2248,NCK30,OUT049,4118.453100713751
2249,FDU31,OUT018,3118.928362548235
2250,NCQ17,OUT019,401.83800986414536
2251,FDN01,OUT017,2779.62715346171
2252,FDZ19,OUT049,2728.249024500284
2253,DRG37,OUT017,2654.3284394477228
2254,FDE32,OUT045,548.0415028252534
2255,FDO34,OUT049,2871.0976995625074
2256,FDM04,OUT019,135.28849721664358
2257,FDZ25,OUT049,3011.9632603762134
2258,FDU08,OUT049,1485.8068860332417
2259,NCW30,OUT045,3841.956361122133
2260,NCM18,OUT013,870.9496774105473
2261,FDS22,OUT035,681.5767585809022
2262,NCH18,OUT017,3954.118867568927
2263,FDC23,OUT013,3263.616181414753
2264,FDY46,OUT013,3067.9291707191505
2265,NCU06,OUT046,3793.8898116114897
2266,FDX57,OUT045,1615.8100714731565
2267,FDX36,OUT027,5781.490220808297
2268,FDL16,OUT045,777.6243466976603
2269,FDT16,OUT010,609.7284798737984
2270,FDN16,OUT018,1312.9298652023106
2271,FDC03,OUT046,3184.763017109664
2272,DRF60,OUT013,4096.617838685445
2273,FDS27,OUT027,5540.346066062227
2274,FDP33,OUT010,618.1308153414972
2275,FDJ36,OUT018,1315.2666645005272
2276,NCR42,OUT013,571.7057862935958
2277,FDV14,OUT017,1318.3523987105032
2278,NCP42,OUT035,3108.413793629125
2279,FDB50,OUT027,2219.2971188106185
2280,NCC30,OUT027,4538.912730447387
2281,FDA23,OUT018,1315.021915223931
2282,FDW16,OUT017,1455.9519694823289
2283,FDQ52,OUT010,549.075592163423
2284,FDB58,OUT049,2501.5762290240905
2285,NCP29,OUT049,1081.9750754017252
2286,NCM05,OUT045,4540.044296198241
2287,FDO25,OUT013,3472.862455763062
2288,NCM54,OUT046,2210.3334532975905
2289,NCL54,OUT046,2975.3052332414454
2290,FDL39,OUT010,453.25791709649246
2291,FDF53,OUT018,2461.265410955117
2292,NCQ42,OUT035,2023.8950555332945
2293,FDF58,OUT013,892.0769263287159
2294,FDZ04,OUT035,1073.0395912158463
2295,FDE26,OUT019,326.4970333574749
2296,FDS60,OUT017,3026.4683117417285
2297,FDV58,OUT017,2936.6213302537376
2298,FDM04,OUT045,781.1621146110118
2299,FDE08,OUT035,2629.914099298407
2300,NCB43,OUT049,3317.1709678431503
2301,FDU11,OUT010,256.62481495408525
2302,FDF22,OUT019,495.94833668113665
2303,FDE24,OUT013,2206.189875706101
2304,DRJ49,OUT046,2125.07804652497
2305,NCQ53,OUT035,4199.168909621
2306,NCL41,OUT013,590.0450494840803
2307,FDR22,OUT013,1885.0977210832157
2308,FDH04,OUT035,1537.057401038852
2309,DRH15,OUT045,704.6454614660782
2310,FDY40,OUT049,779.493589390986
2311,NCI17,OUT035,1693.8400332585381
2312,NCC18,OUT013,3007.7632653222113
2313,FDY28,OUT027,5672.797141598853
2314,FDB45,OUT027,2733.579880417895
2315,NCL30,OUT018,1810.8608405380667
2316,FDM10,OUT017,3716.7011567634163
2317,FDH22,OUT027,3508.190698619926
2318,NCZ53,OUT017,3154.7079682886833
2319,NCI18,OUT013,3517.066123631635
2320,FDH14,OUT027,3647.229731684228
2321,FDR36,OUT027,1390.4105791559302
2322,FDW01,OUT045,2581.9252016149694
2323,FDK02,OUT027,2887.191151636295
2324,FDJ02,OUT018,2126.426945999475
2325,FDU55,OUT013,4319.511674185865
2326,NCV18,OUT027,2303.37357143428
2327,FDH14,OUT018,1850.460200725808
2328,FDZ37,OUT045,1371.29491052142
2329,FDX49,OUT049,3742.8656455838877
2330,NCD43,OUT046,1668.9227242854465
2331,FDZ07,OUT013,895.8863268125447
2332,FDK43,OUT035,2075.1694362075764
2333,FDR32,OUT018,3329.9232104885245
2334,FDT39,OUT013,2367.6748713995657
2335,NCV54,OUT017,2015.8441141705312
2336,FDF38,OUT018,620.618269225545
2337,FDV60,OUT046,2993.374696001109
2338,FDH44,OUT027,3935.491153274993
2339,FDS21,OUT046,965.5703687620033
2340,NCL41,OUT045,617.1796949228132
2341,FDM46,OUT017,1641.1014900443718
2342,FDU27,OUT045,790.7976762276018
2343,NCJ54,OUT017,3864.334454202141
2344,DRG51,OUT018,2398.2970626272318
2345,NCA29,OUT019,412.26327533125465
2346,FDR47,OUT045,3078.9560292021606
2347,NCL19,OUT027,3616.27975903072
2348,DRG01,OUT049,1250.6492936608963
2349,FDG10,OUT046,847.5413456986029
2350,NCV05,OUT049,2372.541662410918
2351,NCH18,OUT019,533.3772078028524
2352,FDV14,OUT018,1140.3714981245814
2353,DRJ23,OUT035,3311.0083560920016
2354,DRJ11,OUT046,3291.8204320967507
2355,FDZ03,OUT017,3223.5269905869545
2356,FDI27,OUT010,120.96409167433298
2357,FDJ14,OUT018,1087.2169371223383
2358,FDU32,OUT017,2089.409406925996
2359,FDD47,OUT027,4016.4972290773544
2360,DRF36,OUT035,3168.278130753072
2361,FDM21,OUT046,3831.9247826422634
2362,FDV10,OUT018,650.2920168408059
2363,FDH60,OUT018,2828.6390502529916
2364,FDX47,OUT010,413.99371547897215
2365,FDT19,OUT019,430.0883549011818
2366,FDO11,OUT045,4259.856893809802
2367,FDH24,OUT027,4376.374264821683
2368,FDL02,OUT018,1326.698110136027
2369,FDB02,OUT049,2833.0641507781456
2370,FDA43,OUT046,3092.8953952176425
2371,FDG52,OUT045,732.2521313604037
2372,DRC12,OUT013,3113.677955523718
2373,FDY37,OUT018,1933.9190068254334
2374,NCU18,OUT045,2130.7943488026594
2375,FDU09,OUT035,823.6877682713971
2376,DRJ25,OUT027,1391.230094401662
2377,DRE12,OUT018,1966.1213826174937
2378,DRL47,OUT017,2053.9852316856286
2379,DRK01,OUT046,1593.6777067720768
2380,FDC22,OUT019,474.53127867571965
2381,FDG44,OUT013,753.6448080947421
2382,FDW04,OUT035,2007.9589627543523
2383,FDK09,OUT049,3879.6238748491664
2384,NCN43,OUT035,2140.4387804857543
2385,FDG04,OUT049,3163.7886691649096
2386,FDH32,OUT010,215.36852121720182
2387,DRI47,OUT017,2598.6313715825845
2388,DRE15,OUT013,1128.7369211494633
2389,FDY11,OUT035,1113.277457987512
2390,FDO60,OUT049,738.561536481311
2391,FDQ20,OUT018,620.6578925459823
2392,FDO57,OUT027,4453.582925482743
2393,FDT14,OUT019,280.41390948514015
2394,FDA57,OUT049,643.8632091176077
2395,DRN35,OUT017,657.4457727758527
2396,FDJ03,OUT046,781.4637650655933
2397,FDX28,OUT017,1716.5236434863575
2398,DRE25,OUT045,1501.4935658840009
2399,FDR09,OUT046,3946.670311603329
2400,FDB23,OUT035,3655.3646553708018
2401,FDO08,OUT045,2617.4509029373176
2402,FDQ23,OUT049,1753.6926548570066
2403,FDW04,OUT013,1943.92537947263
2404,DRK13,OUT010,475.54616135339313
2405,NCL17,OUT027,3597.6352238273785
2406,FDY21,OUT035,3101.0861649591534
2407,FDJ38,OUT027,4853.70233663484
2408,FDA37,OUT019,283.42200795322714
2409,FDV43,OUT013,662.3089402558413
2410,FDL36,OUT046,1518.2909861516016
2411,FDD53,OUT045,624.8006180307385
2412,FDZ19,OUT010,450.08802193924566
2413,FDV21,OUT045,2005.5543593772402
2414,NCL54,OUT018,2711.566086363407
2415,DRI47,OUT027,3959.9029767079946
2416,DRG03,OUT049,2617.12208147196
2417,FDG21,OUT013,2668.1020129399203
2418,FDW03,OUT018,1400.0241009404856
2419,NCI55,OUT046,2224.3160952253343
2420,DRC36,OUT019,428.1780111410877
2421,FDH22,OUT017,2142.5601974047827
2422,FDV20,OUT045,1831.9647127904518
2423,NCU41,OUT027,5425.449196330168
2424,FDN46,OUT027,2621.892740640908
2425,FDK50,OUT045,2625.4928197214194
2426,NCA05,OUT027,4148.162643031069
2427,DRH01,OUT018,2607.703518832284
2428,FDT08,OUT018,2255.548436477643
2429,FDM08,OUT018,3292.47105724821
2430,FDZ07,OUT035,986.9125327158098
2431,FDS22,OUT017,757.1697738624093
2432,FDV35,OUT027,4019.347155763402
2433,FDI28,OUT010,215.62541382132855
2434,FDW58,OUT027,2687.2317397525676
2435,FDT52,OUT045,3991.827082289719
2436,FDY34,OUT046,2661.2554450797697
2437,FDR10,OUT046,2800.008275058422
2438,FDK57,OUT017,1980.98495753045
2439,FDR02,OUT027,2636.0532334779364
2440,FDX49,OUT046,3685.200045449172
2441,FDQ20,OUT046,683.9578789236807
2442,DRK23,OUT045,4212.191892712023
2443,NCW06,OUT046,3169.909425731755
2444,FDR31,OUT017,2481.463840945053
2445,NCE43,OUT013,2799.1974587480904
2446,DRO59,OUT027,2128.3655652178804
2447,FDN09,OUT049,3955.208842274421
2448,FDR11,OUT046,2655.567259618224
2449,FDO57,OUT013,2589.4621055192874
2450,NCX18,OUT017,3002.1644913733817
2451,FDB05,OUT018,3511.891649882324
2452,FDQ08,OUT018,722.3249744280989
2453,NCG43,OUT035,1615.472498247743
2454,FDJ56,OUT013,1569.1426959820228
2455,FDA13,OUT010,126.47906444222767
2456,FDO56,OUT017,1948.0833341315001
2457,FDB37,OUT018,3399.126820261478
2458,FDZ02,OUT018,1261.7616332818207
2459,FDQ24,OUT046,3977.2368700392985
2460,FDM16,OUT013,1047.0361477772885
2461,FDU35,OUT049,1627.9435359933766
2462,FDT35,OUT035,2833.6712510970515
2463,NCX30,OUT049,3907.029939231962
2464,FDG04,OUT017,3061.3809671615977
2465,FDI12,OUT035,1423.9011552050226
2466,FDE35,OUT035,970.3764218738505
2467,NCP14,OUT027,2599.17679986882
2468,NCY53,OUT045,1735.305831724332
2469,FDP49,OUT017,760.8720195079695
2470,FDQ04,OUT017,712.0239720212923
2471,FDM39,OUT035,3003.4429796702766
2472,FDO58,OUT019,412.0656148702113
2473,FDC56,OUT017,2049.4937709759693
2474,NCQ54,OUT046,2874.4906656518233
2475,FDV10,OUT027,1378.8485411906897
2476,NCK17,OUT046,672.1995058090394
2477,NCF55,OUT027,1376.3670099011538
2478,FDV33,OUT013,4153.085716420513
2479,NCH29,OUT019,253.09244657810655
2480,FDA37,OUT027,3512.7087765481283
2481,FDH46,OUT018,1321.8299151380118
2482,FDS25,OUT035,1913.1210919309542
2483,FDH04,OUT027,2514.3336465282105
2484,FDX52,OUT046,3161.194197776601
2485,NCD42,OUT017,636.5574180513585
2486,FDW47,OUT017,2077.488301173438
2487,FDL25,OUT027,2593.1856279890235
2488,NCJ06,OUT010,244.36583454222847
2489,FDY09,OUT013,2892.889359874748
2490,FDS40,OUT046,653.5597891861051
2491,FDH41,OUT017,3622.518000587419
2492,FDG38,OUT035,1414.1318432608834
2493,FDU03,OUT027,4816.725237464388
2494,FDV20,OUT046,1932.1380964619145
2495,DRB13,OUT045,2945.2664302902785
2496,NCQ30,OUT013,2008.925712965702
2497,NCH06,OUT013,3846.8626125089354
2498,FDU50,OUT018,1679.326495617782
2499,NCO42,OUT019,356.9876025602371
2500,FDW09,OUT018,1079.4852477689362
2501,FDH04,OUT013,1399.7906992512446
2502,FDC21,OUT045,1630.8945063601134
2503,FDL21,OUT049,673.3266270522956
2504,FDM46,OUT010,233.1428558471254
2505,FDT22,OUT019,154.36239967728713
2506,FDB28,OUT035,2972.283052179988
2507,FDI12,OUT018,1161.8995652302758
2508,FDA28,OUT045,1914.5055934666452
2509,FDF59,OUT013,1874.5130063955512
2510,FDM45,OUT027,3517.4811775784674
2511,FDQ56,OUT017,1458.1625376819484
2512,FDR46,OUT049,2663.8409499163454
2513,FDT01,OUT013,3523.3130233800975
2514,FDD16,OUT027,1867.4345150971897
2515,NCU30,OUT010,470.6237592823654
2516,FDM40,OUT010,367.4375735719526
2517,FDI56,OUT035,1541.283136311585
2518,NCS30,OUT013,1937.0406223826283
2519,FDU08,OUT017,1540.953226890937
2520,FDX51,OUT027,5591.551854663301
2521,FDA43,OUT045,2945.4078224009263
2522,FDX59,OUT010,121.57264045327456
2523,FDC37,OUT018,1318.770808640623
2524,FDP58,OUT013,3644.203804022947
2525,NCY42,OUT035,2241.644558157537
2526,FDF21,OUT018,2805.8503602213527
2527,FDU10,OUT027,1373.824582978586
2528,DRL47,OUT018,1771.65950171225
2529,FDA58,OUT018,3374.0376246047103
2530,FDJ22,OUT049,3228.229209104675
2531,FDK50,OUT046,2532.9446265196525
2532,FDO38,OUT035,1313.028889566824
2533,DRF60,OUT035,4102.980177278496
2534,NCZ42,OUT019,540.0586026743954
2535,FDD35,OUT049,1974.8362417903097
